course_title,level,num_subscribers,platform,price,num_reviews,subject,course_rating,course_organization,category,engagement_score,rating,num_subscribers_scaled,price_scaled,num_reviews_scaled
Git a Web Developer Job: Mastering the Modern Workflow,Beginner Level,5809,Udemy,200.0,1445.0,Web Development,,,Web Development,4.023084512206799,1.206088547460693,0.0023236,1.0,0.05265075605756968
The Complete WordPress Website Business Course,All Levels,13439,Udemy,150.0,1981.0,Web Development,,,Web Development,6.329780003743831,1.3242524890439717,0.0053755999999999995,0.75,0.07218072508653671
The Complete HTML and CSS Course For Beginners,All Levels,733,Udemy,85.0,104.0,Web Development,,,Web Development,0.33639130968676995,1.0172321501527988,0.00029319999999999997,0.425,0.003789396975769721
Learn  Bootstrap Development By Building 10 Projects,All Levels,14813,Udemy,60.0,1358.0,Web Development,,,Web Development,5.172154050870286,1.264951360666819,0.005925199999999999,0.3,0.04948077974130078
Advanced Javascript,Intermediate Level,6601,Udemy,200.0,1304.0,Web Development,,,Web Development,3.8326348801895893,1.1963324789744956,0.0026403999999999998,1.0,0.04751320823465112
Dissecting Ruby on Rails 5 - Become a Professional Developer,All Levels,2804,Udemy,195.0,418.0,Web Development,,,Web Development,1.3308987128252256,1.0681772857893566,0.0011216,0.975,0.015230460921843686
The Complete Wordpress Course - Build Your Own Website Today,All Levels,9421,Udemy,195.0,73.0,Web Development,,,Web Development,1.5608852181010118,1.079958689998996,0.0037684,0.975,0.002659865184915285
JQuery Essentials core training for Dynamic Interactive web,All Levels,9668,Udemy,100.0,38.0,Web Development,,,Web Development,1.5211076893416597,1.0779210263360235,0.0038672,0.5,0.0013845873565312443
Node.js: The Essentials + API Frameworks Express KOA Sails,Beginner Level,2760,Udemy,20.0,52.0,Web Development,,,Web Development,0.5242083424900348,1.0268533597896727,0.001104,0.1,0.0018946984878848605
The Complete PHP Bootcamp Course With Video Sharing Project,Beginner Level,9831,Udemy,195.0,56.0,Web Development,,,Web Development,1.584703977668262,1.0811788417374533,0.0039324,0.975,0.002040444525414465
Build a Single Page Application with jQuery & AJAX,Intermediate Level,486,Udemy,60.0,59.0,Web Development,,,Web Development,0.20127359341059664,1.0103105421679126,0.00019439999999999998,0.3,0.002149754053561669
Practical CSS Website Development: Crash Course ,All Levels,11170,Udemy,95.0,35.0,Web Development,,,Web Development,1.7379587925411781,1.08902954984281,0.004468,0.47500000000000003,0.0012752778283840406
Successful website creation - everything you need to know,All Levels,9384,Udemy,150.0,21.0,Web Development,,,Web Development,1.4416998747594323,1.0738532417506823,0.0037535999999999997,0.75,0.0007651666970304244
Start Writing JavaScript Today - Beginner JavaScript Course,Beginner Level,9067,Udemy,100.0,41.0,Web Development,,,Web Development,1.4382726427828891,1.0736776766444278,0.0036268,0.5,0.0014938968846784477
HTML5 Essentials for Beginners,Intermediate Level,10247,Udemy,20.0,200.0,Web Development,,,Web Development,1.9613918666373706,1.100475244695962,0.0040988,0.1,0.0072873018764802325
Code a personal splash page in 1 hour,Beginner Level,10610,Udemy,20.0,83.0,Web Development,,,Web Development,1.7596007212286213,1.0901381901494975,0.0042439999999999995,0.1,0.0030242302787392965
Step-by-step HTML and CSS for Absolute Beginners,Beginner Level,6162,Udemy,120.0,324.0,Web Development,,,Web Development,1.6248706269890976,1.0832364386857096,0.0024648,0.6,0.011805429039897977
Angular 4 Development Decoded,Intermediate Level,1802,Udemy,20.0,13.0,Web Development,,,Web Development,0.2964525905997698,1.0151862292731586,0.0007208,0.1,0.00047367462197121514
Javascript ES6! A Complete Reference Guide to Javascript ES6,Intermediate Level,4783,Udemy,175.0,41.0,Web Development,,,Web Development,0.8010642225287646,1.0410357181269168,0.0019131999999999999,0.875,0.0014938968846784477
Reactive JS:  Are you ready for the next big paradigm shift?,Intermediate Level,2097,Udemy,60.0,401.0,Web Development,,,Web Development,1.1885732601086627,1.0608864506781268,0.0008388,0.3,0.014611040262342867
Learn Python and Django: Payment Processing,All Levels,17714,Udemy,70.0,198.0,Web Development,,,Web Development,3.0676719771168863,1.15714610516673,0.0070856,0.35000000000000003,0.00721442885771543
Code your first Website using HTML & CSS: Project Learning,Beginner Level,9554,Udemy,20.0,368.0,Web Development,,,Web Development,2.2255940485238073,1.114009398337456,0.0038215999999999997,0.1,0.013408635452723628
"React.js: Building Production Ready Apps, Start to Finish",All Levels,1129,Udemy,50.0,137.0,Web Development,,,Web Development,0.4674372169428771,1.0239451736041172,0.00045159999999999997,0.25,0.004991801785388959
Learn Object Oriented Programming PHP fundamentals bootcamp,All Levels,22213,Udemy,100.0,142.0,Web Development,,,Web Development,3.6144331400278977,1.185154767060447,0.0088852,0.5,0.005173984332300965
Javascript Intermediate level 2 - Mastering Functions,All Levels,2412,Udemy,100.0,116.0,Web Development,,,Web Development,0.6123625099824059,1.0313691894412709,0.0009647999999999999,0.5,0.004226635088358535
1 Hour CSS,Beginner Level,18324,Udemy,100.0,333.0,Web Development,,,Web Development,3.4535399945137333,1.1769127739939858,0.0073295999999999995,0.5,0.012133357624339588
"Become a Full Stack Developer with Spring, AWS and Stripe",Intermediate Level,1696,Udemy,75.0,193.0,Web Development,,,Web Development,0.6742002970307909,1.0345369229731711,0.0006784,0.375,0.0070322463108034245
Complete JQuery And JQuery UI Course For Beginner,Intermediate Level,7169,Udemy,80.0,277.0,Web Development,,,Web Development,1.6719023220703864,1.085645707915453,0.0028675999999999997,0.4,0.010092913098925122
Learn JavaScript for Web Development,Intermediate Level,12893,Udemy,75.0,220.0,Web Development,,,Web Development,2.3986855845238,1.122876272280507,0.0051572,0.375,0.008016032064128256
"Complete AJAX Using Bootstrap, PHP From Basic To Advanced.",All Levels,4708,Udemy,195.0,111.0,Web Development,,,Web Development,0.942941952336563,1.0483036179595928,0.0018832,0.975,0.004044452541446529
Complete Wordpress Theme Development Course,All Levels,1050,Udemy,150.0,223.0,Web Development,,,Web Development,0.6436990299125386,1.0329744497472075,0.00041999999999999996,0.75,0.008125341592275459
How to Optimise Your WordPress Website's Speed & Security to Improve SEO & User Experience,All Levels,7852,Udemy,125.0,46.0,Web Development,,,Web Development,1.2684827201053683,1.0649799328033769,0.0031408,0.625,0.0016760794315904535
Build A Web App With Spring Framework and Angular 2,All Levels,1683,Udemy,145.0,340.0,Web Development,,,Web Development,0.9936366707865327,1.05090053106385,0.0006732,0.725,0.012388413190016396
Projects in Laravel: Learn Laravel Building 10 Projects,Intermediate Level,119,Udemy,50.0,6.0,Web Development,,,Web Development,0.030817377273612327,1.0015786664435202,4.76e-05,0.25,0.000218619056294407
Javascript Intermediate level 3 - JSON,All Levels,1735,Udemy,100.0,76.0,Web Development,,,Web Development,0.42421691815744367,1.0217311488749619,0.000694,0.5,0.0027691747130624885
Develop Your First App in an Hour,Beginner Level,3699,Udemy,20.0,201.0,Web Development,,,Web Development,0.9896189685392482,1.050694718230995,0.0014796,0.1,0.007323738385862634
PHP: Ultimate guide to PHP for everyone,Beginner Level,10103,Udemy,115.0,75.0,Web Development,,,Web Development,1.666699275840652,1.0853791740565188,0.0040412,0.5750000000000001,0.0027327382036800873
JavaScript DOM Dynamic Web interactive content Boot Camp,All Levels,7380,Udemy,75.0,43.0,Web Development,,,Web Development,1.1917181786779867,1.0610475538560162,0.0029519999999999998,0.375,0.00156676990344325
"Master JavaScript Programming, 3 Projects Included !!",All Levels,3903,Udemy,20.0,53.0,Web Development,,,Web Development,0.6964060233308651,1.0356744446594808,0.0015612,0.1,0.0019311349972672615
HTML CSS Learn to create a website from scratch,Beginner Level,4892,Udemy,50.0,49.0,Web Development,,,Web Development,0.83476656631516,1.04276217131374,0.0019568,0.25,0.001785388959737657
Complete Codeigniter: From Beginner to Advanced,All Levels,2786,Udemy,200.0,31.0,Web Development,,,Web Development,0.4821656186622819,1.0246996581066325,0.0011144,1.0,0.001129531790854436
HTML 5: How I made websites in HTML5,All Levels,15064,Udemy,135.0,237.0,Web Development,,,Web Development,2.7587685365989154,1.1413220624033233,0.0060256,0.675,0.008635452723629075
"Build Responsive Website Using HTML5, CSS3, JS And Bootstrap",All Levels,22623,Udemy,95.0,783.0,Web Development,,,Web Development,5.0767652900123466,1.2600649281025413,0.0090492,0.47500000000000003,0.02852978684642011
Complete React JS web developer with ES6 - Build 10 projects,Beginner Level,952,Udemy,200.0,121.0,Web Development,,,Web Development,0.4061309292838157,1.0208046669268331,0.0003808,1.0,0.004408817635270541
Complete WordPress Theme Developer Course With Bootstrap,All Levels,3415,Udemy,150.0,312.0,Web Development,,,Web Development,1.1900435460138616,1.0609617682822274,0.001366,0.75,0.011368190927309162
The Complete Ethical Hacking Course 2.0: Python & Kali Linux,All Levels,7827,Udemy,195.0,268.0,Web Development,,,Web Development,1.7500984885461899,1.0896514240064512,0.0031308,0.975,0.009764984514483512
Dynamic JavaScript Master Class AJAX JSON Simple APIs,Intermediate Level,9773,Udemy,200.0,117.0,Web Development,,,Web Development,1.7094345972518423,1.087568355091164,0.0039092,1.0,0.004263071597740936
Vue JS - Mastering Web Apps,All Levels,13457,Udemy,80.0,215.0,Web Development,,,Web Development,2.471644815888194,1.1266137185037008,0.0053828,0.4,0.00783384951721625
Angular NgRx Store Masterclass - Covers Angular 4,Intermediate Level,1399,Udemy,150.0,212.0,Web Development,,,Web Development,0.6715617037175137,1.034401757067105,0.0005595999999999999,0.75,0.007724539989069046
JavaScript the Basics - JavaScript for Beginners,Beginner Level,4028,Udemy,120.0,674.0,Web Development,,,Web Development,2.0726230455829433,1.1061732289246502,0.0016112,0.6,0.024558207323738385
"Complete E-Commerce Course - Java,Spring,Hibernate and MySQL",All Levels,1371,Udemy,195.0,165.0,Web Development,,,Web Development,0.5646459863424487,1.0289248388398866,0.0005484,0.975,0.0060120240480961915
"Learn SVG Animation - With HTML, CSS & Javascript",All Levels,12953,Udemy,65.0,680.0,Web Development,,,Web Development,3.413257731156701,1.1748492545430542,0.0051811999999999995,0.325,0.024776826380032792
"Build a Responsive Website with HTML5, CSS3 and Bootstrap 4",All Levels,5125,Udemy,20.0,395.0,Web Development,,,Web Development,1.6258452615791514,1.0832863658066436,0.0020499999999999997,0.1,0.014392421206048459
CSS Development (with CSS3!),All Levels,25864,Udemy,20.0,188.0,Web Development,,,Web Development,4.2580529811679115,1.2181251602438277,0.0103456,0.1,0.006850063763891419
Angular 2 & TypeScript Beginner Web Development,Beginner Level,5211,Udemy,200.0,414.0,Web Development,,,Web Development,1.6801746479477908,1.086069470234893,0.0020843999999999997,1.0,0.015084714884314081
The Docker for DevOps course: From development to production,All Levels,8234,Udemy,25.0,1111.0,Web Development,,,Web Development,3.6535949078614087,1.1871608874450208,0.0032936,0.125,0.04048096192384769
"Beginner Full Stack Web Development: HTML, CSS, React & Node",Beginner Level,2687,Udemy,200.0,331.0,Web Development,,,Web Development,1.1232973828757646,1.0575425958119582,0.0010747999999999999,1.0,0.012060484605574785
Learn Angular 2 Development By Building 12 Apps,Intermediate Level,5143,Udemy,50.0,941.0,Web Development,,,Web Development,2.8221826552502027,1.1445705458894868,0.0020572,0.25,0.03428675532883949
"Server API Development in Swift, Kitura, & Bluemix",Beginner Level,1827,Udemy,200.0,129.0,Web Development,,,Web Development,0.5537692324340442,1.028367660782287,0.0007308,1.0,0.00470030971032975
React VR - Creating Virtual Reality Apps,All Levels,5026,Udemy,80.0,72.0,Web Development,,,Web Development,0.904980305078479,1.0463589755542704,0.0020104,0.4,0.0026234286755328837
RxJs & Reactive Programming Angular Masterclass - Angular 4,All Levels,1301,Udemy,150.0,179.0,Web Development,,,Web Development,0.5848407519319315,1.0299593460430085,0.0005204,0.75,0.006522135179449808
"Coding for Entrepreneurs: Learn Python, Django, and More.",All Levels,23412,Udemy,195.0,799.0,Web Development,,,Web Development,5.229101351993425,1.2678685717108984,0.0093648,0.975,0.02911277099653853
React and Flux Web Development for Beginners,Beginner Level,8691,Udemy,100.0,836.0,Web Development,,,Web Development,3.120367350870682,1.1598455048442329,0.0034763999999999997,0.5,0.030460921843687372
The Full Stack Web Development,Beginner Level,3119,Udemy,60.0,453.0,Web Development,,,Web Development,1.4542689428410713,1.0744971111439352,0.0012476,0.3,0.016505738750227726
Learn Nodejs by building 12 projects,All Levels,10150,Udemy,50.0,997.0,Web Development,,,Web Development,3.6893578235566773,1.188992896523188,0.00406,0.25,0.03632719985425396
How to Make an Online Portfolio Website from Scratch ,All Levels,14026,Udemy,0.0,232.0,Web Development,,,Web Development,2.59344394694391,1.1328530619540025,0.0056104,0.0,0.00845327017671707
How To Make A Web Page With No Code,Beginner Level,2214,Udemy,0.0,20.0,Web Development,,,Web Development,0.3730374066002989,1.0191094015155524,0.0008856,0.0,0.0007287301876480232
Spring Framework 4 And Dependency Injection For Beginners,Beginner Level,21147,Udemy,0.0,1220.0,Web Development,,,Web Development,5.812588169124626,1.2977585604099107,0.008458799999999999,0.0,0.044452541446529416
Joomla 3 - The Basics,Beginner Level,19909,Udemy,0.0,411.0,Web Development,,,Web Development,3.8598180746004913,1.1977249789417437,0.0079636,0.0,0.014975405356166878
jQuery in Action: Build 8 jQuery Projects,All Levels,1385,Udemy,100.0,89.0,Web Development,,,Web Development,0.40057788401704625,1.0205202038414716,0.000554,0.5,0.0032428493350337034
Master WordPress Plugins: Shortcodes Ultimate - The Basics,All Levels,10780,Udemy,0.0,110.0,Web Development,,,Web Development,1.8439139148508938,1.0944572601448366,0.004312,0.0,0.004008016032064128
ASP.NET C# - Enterprise Web Systems From Novice to Expert,All Levels,604,Udemy,20.0,8.0,Web Development,,,Web Development,0.1073293671350865,1.0054981080575442,0.0002416,0.1,0.0002914920750592093
Wordpress - Create an Outstanding Website in 2 hours,Beginner Level,1772,Udemy,30.0,13.0,Web Development,,,Web Development,0.29199034676045527,1.0149576441294785,0.0007088,0.15,0.00047367462197121514
Complete Website & CMS in PHP & MySQL From Scratch!,All Levels,3357,Udemy,20.0,82.0,Web Development,,,Web Development,0.6785927117807175,1.0347619310168525,0.0013428,0.1,0.0029877937693568953
The Complete Web Development Tutorial Using React and Redux,Intermediate Level,796,Udemy,40.0,43.0,Web Development,,,Web Development,0.21240439740974243,1.0108807343230346,0.0003184,0.2,0.00156676990344325
Create and Deploy a Web App in 3 Hours,Beginner Level,4123,Udemy,50.0,23.0,Web Development,,,Web Development,0.6635434279308501,1.0339910088451876,0.0016492,0.25,0.0008380397157952268
HTML & CSS From Scratch in 30 Days,Beginner Level,2697,Udemy,75.0,64.0,Web Development,,,Web Development,0.541071917182803,1.0277172217351234,0.0010788,0.375,0.0023319366004736744
Getting Started with Craft CMS,All Levels,997,Udemy,20.0,31.0,Web Development,,,Web Development,0.21606714437782137,1.011068364038512,0.0003988,0.1,0.001129531790854436
JavaScript For Absolute Beginners - Level One,All Levels,713,Udemy,65.0,80.0,Web Development,,,Web Development,0.28094790694990257,1.0143919785626545,0.0002852,0.325,0.002914920750592093
Effective Personal Website Building and Hosting,All Levels,4259,Udemy,20.0,0.0,Web Development,,,Web Development,0.6334898837213627,1.0324514708977777,0.0017036,0.1,0.0
Web Design for Web Developers: Build Beautiful Websites!,All Levels,98867,Udemy,0.0,6512.0,Web Development,,,Web Development,28.942095001275668,2.4826022921428725,0.0395468,0.0,0.23727454909819637
"Learn Rails: Quickly Code, Style and Launch 4 Web Apps",All Levels,1849,Udemy,200.0,21.0,Web Development,,,Web Development,0.3209329637849153,1.0164402731630433,0.0007396,1.0,0.0007651666970304244
Getting Started with NodeJS for Beginners,All Levels,1645,Udemy,195.0,75.0,Web Development,,,Web Development,0.4086439960765558,1.0209334025483234,0.000658,0.975,0.0027327382036800873
Quickstart AngularJS,Beginner Level,64128,Udemy,0.0,4047.0,Web Development,,,Web Development,18.386005639153538,1.9418507576165212,0.0256512,0.0,0.1474585534705775
Byte-Sized-Chunks: Cascading Style Sheets (CSS) with HTML,All Levels,2160,Udemy,20.0,16.0,Web Development,,,Web Development,0.3562606054377563,1.0182499846745352,0.000864,0.1,0.0005829841501184186
Learn Building Your Own Website Without Coding,All Levels,7660,Udemy,50.0,7.0,Web Development,,,Web Development,1.1546629275789362,1.0591493429554937,0.003064,0.25,0.00025505556567680815
Practical Guide to Web Development,Beginner Level,2025,Udemy,20.0,16.0,Web Development,,,Web Development,0.33618050816084055,1.017221351527975,0.00081,0.1,0.0005829841501184186
The Complete HTML5 and CSS3 Course,All Levels,1548,Udemy,40.0,30.0,Web Development,,,Web Development,0.29583749899695544,1.0151547202818376,0.0006192,0.2,0.0010930952814720348
HTML & CSS for beginners: Build 3 projects from scratch,Beginner Level,2472,Udemy,40.0,139.0,Web Development,,,Web Development,0.6715693806087487,1.0344021503273904,0.0009888,0.2,0.005064674804153762
Code a 'Coming Soon' Landing Page in Bootstrap 4,All Levels,13535,Udemy,0.0,473.0,Web Development,,,Web Development,3.047283815109982,1.156101690941613,0.0054139999999999995,0.0,0.01723446893787575
